26895650;01/01/17;31/12/17;784.418;-119.233;1.405.764;489.171;693.682;222.911;
26987598;01/01/16;31/12/16;142.531;105.050;3.618.385;873.666;200.504;1.908.758;635.457
33866526;01/01/16;31/12/16;;-5.969;0;-28.385;28.385;;
25551443;01/01/17;31/12/17;;0;0;0;;;
35485430;01/01/17;31/12/17;34.811;7.738;152.743;144.219;8.524;;
29839824;01/01/16;31/12/16;0;0;0;0;0;;
24228487;01/01/16;31/12/16;0;0;0;0;0;;
36489669;01/01/17;31/12/17;0;0;0;0;0;0;0
32652573;01/01/17;31/12/17;-5.165;330.481;1.506.192;1.499.420;6.772;;
13868549;01/01/16;31/12/16;603.420;417.430;1.366.406;-408.522;234.928;1.540.000;
31301351;01/01/16;31/12/16;-9.254;-9.343;6.111;-3.250.481;3.256.592;;
27005217;01/01/16;31/12/16;;17.351;2.103.938;2.095.952;7.986;;
25560248;01/01/17;31/12/17;;0;126.838;124.286;2.552;;
30362594;01/01/16;31/12/16;170.162;57.302;1.415.655;-468.540;206.043;1.678.152;
35208925;01/01/16;31/12/16;-6.250;-430.845;424.595;-31.896;31.896;;
26684196;01/01/16;31/12/16;-8.561;-394.434;8.042.790;7.964.142;78.648;;
28135246;01/01/16;31/12/16;6.459.461;1.274.173;4.652.595;2.585.549;1.989.446;;77.600
36486473;01/01/17;31/12/17;461.723;96.077;243.819;102.931;140.888;;
30362594;01/01/17;31/12/17;168.965;63.071;1.399.545;-405.469;176.042;1.628.972;
38352369;22/01/17;31/12/17;0;0;0;0;;;
38616692;03/05/17;31/12/17;0;0;0;0;;0;
32063659;01/01/16;31/12/16;0;0;0;0;0;0;0
38616641;03/05/17;31/12/17;0;0;0;0;;;
32344860;01/01/17;31/12/17;0;0;0;0;;;
37893544;01/01/17;31/12/17;-916;-916;0;0;0;0;0
34462399;01/01/17;31/12/17;0;0;0;0;0;0;0
32063659;01/01/17;31/12/17;0;0;0;0;0;0;0
36732857;01/01/16;31/12/16;-11.183;-11.183;0;0;;;
29210276;01/01/17;31/12/17;11.830;11.830;0;0;0;0;
30284399;01/01/17;31/12/17;-4.387;-4.387;613;-125.446;126.059;;
28891156;01/01/17;31/12/17;0;0;0;-7.536;7.536;;
38942166;18/09/17;31/12/17;-1;-1;0;0;;;
31846765;01/01/17;31/12/17;0;0;0;0;0;0;0
38720775;17/06/17;31/12/17;0;0;0;0;0;0;0
37258334;01/01/17;31/12/17;1.463.061;213.783;808.861;367.358;441.503;;
36405627;01/01/17;31/12/17;3.735;3.735;0;0;0;0;0
16242446;01/01/17;31/12/17;361;361;0;0;0;;
26350565;01/01/17;31/12/17;-125.000;-125.000;0;0;;;
37832529;01/01/16;31/12/16;47.415;13.735;1.283.041;299.083;645.515;300.352;38.091
38334948;15/01/17;31/12/17;0;0;0;0;0;0;0
35030565;01/01/16;31/12/16;;0;0;0;;;
36735805;01/01/17;31/12/17;0;0;0;0;0;0;0
36477172;01/01/17;31/12/17;-453.327;-11.030.539;0;0;0;;
38986163;01/10/17;31/12/17;19.484;14.484;0;0;0;0;0
